1648220344,58072.68,0.001,58.07,1637366404361,true
1648220345,58072.68,0.001,58.07,1637366404361,true
1648220346,58072.68,0.002,116.14,1637366404361,true
1648220347,58072.68,0.189,10975.73,1637366404361,true
1648220348,58072.69,0.005,290.36,1637366404385,false
1648220349,58072.68,0.005,290.36,1637366404391,true
1648220350,58072.68,0.002,116.14,1637366404391,true
1648220351,58072.68,0.002,116.14,1637366404391,true
1648220352,58072.68,0.001,58.07,1637366404391,true
1648220353,58072.68,0.001,58.07,1637366404391,true
1648220354,58072.68,0.002,116.14,1637366404391,true
1648220355,58072.68,0.002,116.14,1637366404391,true
1648220356,58072.68,0.001,58.07,1637366404391,true
1648220357,58072.68,0.002,116.14,1637366404391,true
1648220358,58072.68,0.001,58.07,1637366404391,true
1648220359,58072.68,0.001,58.07,1637366404391,true
1648220360,58072.68,0.002,116.14,1637366404503,true
1648220361,58072.68,0.004,232.29,1637366404565,true
1648220362,58072.68,0.002,116.14,1637366404565,true
1648220363,58072.68,0.002,116.14,1637366404565,true
1648220364,58072.68,0.114,6620.28,1637366404565,true
1648220365,58072.69,0.001,58.07,1637366404597,false
1648220366,58072.69,0.045,2613.27,1637366404698,false
1648220367,58072.69,0.068,3948.94,1637366404759,false
1648220368,58072.69,0.086,4994.25,1637366404761,false
1648220369,58072.69,0.046,2671.34,1637366404766,false
1648220370,58072.69,0.013,754.94,1637366404771,false
1648220371,58072.69,0.107,6213.77,1637366404771,false
1648220372,58072.69,0.086,4994.25,1637366404772,false
1648220373,58072.69,0.086,4994.25,1637366404809,false
1648220374,58072.69,0.12,6968.72,1637366404809,false
1648220375,58072.69,0.086,4994.25,1637366404813,false
1648220376,58072.69,0.12,6968.72,1637366404839,false
1648220377,58072.69,0.086,4994.25,1637366404839,false
1648220378,58072.68,0.017,987.23,1637366404864,true
1648220379,58072.69,0.086,4994.25,1637366404873,false
1648220380,58072.69,0.12,6968.72,1637366404890,false
1648220381,58072.69,0.086,4994.25,1637366404987,false
1648220382,58072.69,0.018,1045.3,1637366405026,false
1648220383,58072.69,0.028,1626.03,1637366405076,false
1648220384,58072.69,0.058,3368.21,1637366405076,false
1648220385,58072.69,0.001,58.07,1637366405141,false
1648220386,58072.69,0.001,58.07,1637366405142,false
1648220387,58072.69,0.001,58.07,1637366405148,false
1648220388,58072.69,0.001,58.07,1637366405192,false
1648220389,58072.69,0.001,58.07,1637366405226,false
1648220390,58072.68,0.01,580.72,1637366405505,true
1648220391,58072.68,0.008,464.58,1637366405531,true
1648220392,58072.68,0.2,11614.53,1637366405564,true
1648220393,58072.68,0.015,871.09,1637366405659,true
1648220394,58072.68,0.035,2032.54,1637366405776,true
1648220395,58072.69,0.017,987.23,1637366405812,false
1648220396,58072.69,0.032,1858.32,1637366406083,false
1648220397,58072.69,0.006,348.43,1637366406083,false
1648220398,58072.69,0.017,987.23,1637366406083,false
1648220399,58072.69,0.025,1451.81,1637366406118,false
1648220400,58072.69,0.001,58.07,1637366406211,false
1648220401,58072.69,0.001,58.07,1637366406211,false
1648220402,58072.69,0.312,18118.67,1637366406211,false
1648220403,58072.69,0.186,10801.52,1637366406211,false
1648220404,58072.68,0.177,10278.86,1637366406309,true
1648220405,58072.68,0.011,638.79,1637366406603,true
1648220406,58072.69,0.001,58.07,1637366406819,false
1648220407,58072.69,0.001,58.07,1637366406836,false
1648220408,58072.69,0.003,174.21,1637366406843,false
1648220409,58072.68,0.149,8652.82,1637366406894,true
1648220410,58072.69,0.012,696.87,1637366407053,false
1648220411,58072.69,0.063,3658.57,1637366407274,false
1648220412,58072.68,0.031,1800.25,1637366407402,true
1648220413,58072.68,0.001,58.07,1637366407402,true
1648220414,58072.68,0.002,116.14,1637366407402,true
1648220415,58072.68,0.002,116.14,1637366407402,true
1648220416,58072.68,0.04,2322.9,1637366407402,true
1648220417,58072.68,0.001,58.07,1637366407402,true
1648220418,58072.68,0.001,58.07,1637366407402,true
1648220419,58072.68,0.004,232.29,1637366407402,true
1648220420,58072.68,0.002,116.14,1637366407402,true
1648220421,58072.68,0.001,58.07,1637366407402,true
1648220422,58072.68,0.001,58.07,1637366407402,true
1648220423,58072.68,0.005,290.36,1637366407402,true
1648220424,58072.68,0.014,813.01,1637366407981,true
1648220425,58072.68,0.069,4007.01,1637366407981,true
1648220426,58072.68,0.001,58.07,1637366407981,true
1648220427,58072.68,0.002,116.14,1637366407981,true
1648220428,58072.68,0.072,4181.23,1637366407981,true
1648220429,58072.68,0.001,58.07,1637366407981,true
1648220430,58072.68,0.001,58.07,1637366407981,true
1648220431,58072.68,0.004,232.29,1637366407981,true
1648220432,58072.68,0.002,116.14,1637366407981,true
1648220433,58072.68,0.001,58.07,1637366407981,true
1648220434,58072.68,0.001,58.07,1637366407981,true
1648220435,58072.68,0.001,58.07,1637366407981,true
1648220436,58072.68,0.002,116.14,1637366407981,true
1648220437,58072.68,0.004,232.29,1637366407981,true
1648220438,58072.68,0.001,58.07,1637366407981,true
1648220439,58072.68,0.002,116.14,1637366407981,true
1648220440,58072.68,0.001,58.07,1637366407981,true
1648220441,58072.68,0.25,14518.17,1637366407981,true
1648220442,58072.68,0.001,58.07,1637366407981,true
1648220443,58072.68,0.002,116.14,1637366407981,true
1648220444,58072.68,0.002,116.14,1637366407981,true
1648220445,58072.62,0.001,58.07,1637366407981,true
1648220446,58071.34,0.015,871.07,1637366407981,true
1648220447,58069.52,0.564,32751.2,1637366407981,true
1648220448,58069.51,0.001,58.06,1637366407981,true
1648220449,58069.51,0.001,58.06,1637366407981,true
1648220450,58069.51,0.002,116.13,1637366407981,true
1648220451,58069.51,0.002,116.13,1637366407981,true
1648220452,58069.51,0.001,58.06,1637366407981,true
1648220453,58069.51,0.004,232.27,1637366407981,true
1648220454,58069.51,0.002,116.13,1637366407981,true
1648220455,58069.51,0.001,58.06,1637366407981,true
1648220456,58069.51,0.002,116.13,1637366407981,true
1648220457,58069.51,0.001,58.06,1637366407981,true
1648220458,58069.51,0.001,58.06,1637366407981,true
1648220459,58069.5,0.002,116.13,1637366407981,true
1648220460,58069.5,0.001,58.06,1637366407981,true
1648220461,58069.5,0.001,58.06,1637366407981,true
1648220462,58069.5,0.034,1974.36,1637366407981,true
1648220463,58072.69,0.009,522.65,1637366408035,false
1648220464,58072.68,0.012,696.87,1637366408112,true
1648220465,58072.68,0.01,580.72,1637366408145,true
1648220466,58072.68,0.05,2903.63,1637366408223,true
1648220467,58072.68,0.003,174.21,1637366408422,true
1648220468,58069.5,0.029,1684.01,1637366408422,true
1648220469,58072.69,0.001,58.07,1637366408441,false
1648220470,58072.69,0.042,2439.05,1637366408629,false
1648220471,58072.69,0.072,4181.23,1637366408770,false
1648220472,58072.69,0.001,58.07,1637366408770,false
1648220473,58072.69,0.017,987.23,1637366408770,false
1648220474,58069.5,0.073,4239.07,1637366408804,true
1648220475,58069.5,0.11,6387.64,1637366408891,true
1648220476,58069.5,0.004,232.27,1637366408973,true
1648220477,58069.5,0.002,116.13,1637366409111,true
1648220478,58072.69,0.069,4007.01,1637366409258,false
1648220479,58072.69,0.002,116.14,1637366409258,false
1648220480,58072.69,0.002,116.14,1637366409258,false
1648220481,58072.69,0.001,58.07,1637366409258,false
1648220482,58072.69,0.112,6504.14,1637366409258,false
1648220483,58072.69,0.095,5516.9,1637366409258,false
1648220484,58072.69,0.03,1742.18,1637366409258,false
1648220485,58072.69,0.02,1161.45,1637366409258,false
1648220486,58072.68,0.001,58.07,1637366409388,true
1648220487,58072.68,0.001,58.07,1637366409388,true
1648220488,58072.69,0.001,58.07,1637366410131,false
1648220489,58072.69,0.006,348.43,1637366410569,false
1648220490,58072.69,0.006,348.43,1637366410575,false
1648220491,58072.69,0.021,1219.52,1637366410575,false
1648220492,58072.68,0.001,58.07,1637366410738,true
1648220493,58072.68,0.002,116.14,1637366410738,true
1648220494,58072.69,0.018,1045.3,1637366410878,false
1648220495,58072.68,0.003,174.21,1637366411000,true
1648220496,58072.68,0.001,58.07,1637366411000,true
1648220497,58072.68,0.001,58.07,1637366411000,true
1648220498,58072.68,0.002,116.14,1637366411000,true
1648220499,58072.68,0.001,58.07,1637366411000,true
1648220500,58072.68,0.028,1626.03,1637366411000,true
1648220501,58072.68,0.587,34088.66,1637366411000,true
1648220502,58072.68,0.072,4181.23,1637366411000,true
1648220503,58069.5,0.208,12078.45,1637366411000,true
1648220504,58069.5,0.015,871.04,1637366411024,true
1648220505,58069.5,0.032,1858.22,1637366411085,true
1648220506,58072.69,0.005,290.36,1637366411148,false
1648220507,58072.69,0.001,58.07,1637366411148,false
1648220508,58072.69,0.029,1684.1,1637366411148,false
1648220509,58072.69,0.003,174.21,1637366411148,false
1648220510,58072.69,0.028,1626.03,1637366411148,false
1648220511,58072.69,0.009,522.65,1637366411148,false
1648220512,58072.69,0.087,5052.32,1637366411148,false
1648220513,58074.9,0.004,232.29,1637366411423,false
1648220514,58073,0.03,1742.19,1637366411579,true
1648220515,58074.9,0.004,232.29,1637366411885,false
1648220516,58075.6,0.001,58.07,1637366411885,false
1648220517,58075.69,0.006,348.45,1637366411885,false
1648220518,58073,0.008,464.58,1637366411939,true
1648220519,58075.69,0.002,116.15,1637366412120,false
1648220520,58073,0.065,3774.74,1637366412298,true
1648220521,58073,0.172,9988.55,1637366412302,true
1648220522,58075.69,0.001,58.07,1637366412372,false
1648220523,58075.69,0.086,4994.5,1637366412386,false
1648220524,58075.69,0.046,2671.48,1637366412401,false
1648220525,58075.69,1.308,75963,1637366412564,false
1648220526,58075.69,0.487,28282.86,1637366412564,false
1648220527,58073,0.002,116.14,1637366412671,true
1648220528,58073,0.048,2787.5,1637366412862,true
1648220529,58075.69,0.334,19397.28,1637366412988,false
1648220530,58073,0.009,522.65,1637366413221,true
1648220531,58073,0.02,1161.46,1637366413241,true
1648220532,58073,0.155,9001.31,1637366413248,true
1648220533,58073,0.049,2845.57,1637366413249,true
1648220534,58073,0.172,9988.55,1637366413324,true
1648220535,58075.69,0.086,4994.5,1637366413526,false
1648220536,58073,0.019,1103.38,1637366413702,true
1648220537,58074.29,0.004,232.29,1637366413782,false
1648220538,58074.29,0.056,3252.16,1637366413826,false
1648220539,58075.69,0.012,696.9,1637366413826,false
1648220540,58073,0.279,16202.36,1637366414141,true
1648220541,58075.69,0.006,348.45,1637366414343,false
1648220542,58075.69,0.014,813.05,1637366414475,false
1648220543,58073,0.007,406.51,1637366414636,true
1648220544,58073,0.029,1684.11,1637366414685,true
1648220545,58075.69,0.018,1045.36,1637366414753,false
1648220546,58073,0.012,696.87,1637366414982,true
1648220547,58073,0.215,12485.69,1637366415093,true
1648220548,58073,0.018,1045.31,1637366415246,true
1648220549,58073,0.002,116.14,1637366415342,true
1648220550,58075.69,0.026,1509.96,1637366415632,false
1648220551,58075.69,0.39,22649.51,1637366415777,false
1648220552,58075.69,1.363,79157.16,1637366415777,false
1648220553,58076.71,0.173,10047.27,1637366415777,false
1648220554,58078,0.1,5807.8,1637366416180,false
1648220555,58077.12,0.002,116.15,1637366416375,true
1648220556,58077.33,0.003,174.23,1637366416652,false
1648220557,58077.12,0.076,4413.86,1637366416716,true
1648220558,58077.33,0.004,232.3,1637366416788,false
1648220559,58077.33,0.031,1800.39,1637366416788,false
1648220560,58077.12,0.287,16668.13,1637366416846,true
1648220561,58073.03,0.019,1103.38,1637366416847,true
1648220562,58073.03,0.015,871.09,1637366416867,true
1648220563,58073,0.147,8536.73,1637366416867,true
1648220564,58073,0.032,1858.33,1637366417027,true
1648220565,58073.4,0.015,871.1,1637366417068,false
1648220566,58073.68,0.297,17247.88,1637366417122,true
1648220567,58073,0.182,10569.28,1637366417122,true
1648220568,58073,0.035,2032.55,1637366417190,true
1648220569,58073,0.01,580.73,1637366417289,true
1648220570,58073,0.651,37805.52,1637366417299,true
1648220571,58073,0.005,290.36,1637366417387,true
1648220572,58073.77,0.003,174.22,1637366417475,false
1648220573,58073.01,0.003,174.21,1637366417666,true
1648220574,58073.01,0.002,116.14,1637366417666,true
1648220575,58073.01,0.007,406.51,1637366417666,true
1648220576,58073.77,0.004,232.29,1637366417739,false
1648220577,58073.15,0.003,174.21,1637366418077,true
1648220578,58073.16,0.02,1161.46,1637366418142,true
1648220579,58073.2,0.001,58.07,1637366418162,false
1648220580,58073.2,0.001,58.07,1637366418209,false
1648220581,58073.2,0.001,58.07,1637366418209,false
1648220582,58073.2,0.002,116.14,1637366418209,false
1648220583,58073.19,0.652,37863.71,1637366418235,true
1648220584,58073.16,0.004,232.29,1637366418235,true
1648220585,58073.15,0.017,987.24,1637366418235,true
1648220586,58073.01,0.012,696.87,1637366418235,true
1648220587,58073,0.02,1161.46,1637366418235,true
1648220588,58073.16,0.135,7839.87,1637366418263,false
1648220589,58073.16,0.071,4123.19,1637366418263,false
1648220590,58073.16,0.113,6562.26,1637366418263,false
1648220591,58073.16,0.062,3600.53,1637366418263,false
1648220592,58073.16,0.017,987.24,1637366418375,false
1648220593,58073.15,0.001,58.07,1637366418636,true
1648220594,58073.15,0.003,174.21,1637366418636,true
1648220595,58073.15,0.005,290.36,1637366418706,true
1648220596,58073.15,0.001,58.07,1637366418706,true
1648220597,58073.15,0.001,58.07,1637366418706,true
1648220598,58073.15,0.006,348.43,1637366418706,true
1648220599,58073.15,0.006,348.43,1637366418706,true
1648220600,58073.15,0.006,348.43,1637366418706,true
1648220601,58073.15,0.002,116.14,1637366418706,true
1648220602,58073.15,0.003,174.21,1637366418706,true
1648220603,58073.15,0.001,58.07,1637366418706,true
1648220604,58073.15,0.003,174.21,1637366418706,true
1648220605,58073.15,0.001,58.07,1637366418706,true
1648220606,58073.15,0.002,116.14,1637366418706,true
1648220607,58073.15,0.001,58.07,1637366418706,true
1648220608,58073.15,0.002,116.14,1637366418706,true
1648220609,58073.01,0.006,348.43,1637366418707,true
1648220610,58073,0.273,15853.92,1637366418707,true
1648220611,58073.01,0.001,58.07,1637366418750,false
1648220612,58073,0.049,2845.57,1637366418981,true
1648220613,58073,0.002,116.14,1637366418981,true
1648220614,58073,0.001,58.07,1637366418981,true
1648220615,58073,0.006,348.43,1637366418981,true
1648220616,58073,0.029,1684.11,1637366418981,true
1648220617,58073,0.014,813.02,1637366418981,true
1648220618,58073,0.007,406.51,1637366418981,true
1648220619,58073,0.004,232.29,1637366418981,true
1648220620,58073,0.002,116.14,1637366418981,true
1648220621,58073,0.001,58.07,1637366418981,true
1648220622,58072.69,0.008,464.58,1637366418981,true
1648220623,58072.69,0.034,1974.47,1637366418981,true
1648220624,58072.68,0.001,58.07,1637366418981,true
1648220625,58072.68,0.002,116.14,1637366418981,true
1648220626,58072.68,0.002,116.14,1637366418981,true
1648220627,58072.68,0.001,58.07,1637366418981,true
1648220628,58072.68,0.004,232.29,1637366418981,true
1648220629,58072.68,0.002,116.14,1637366418981,true
1648220630,58072.68,0.001,58.07,1637366418981,true
1648220631,58072.68,0.001,58.07,1637366418981,true
1648220632,58072.68,0.002,116.14,1637366418981,true
1648220633,58072.68,0.002,116.14,1637366418981,true
1648220634,58072.68,0.002,116.14,1637366418981,true
1648220635,58072.68,0.001,58.07,1637366418981,true
1648220636,58072.68,0.002,116.14,1637366418981,true
1648220637,58072.68,0.001,58.07,1637366418981,true
1648220638,58072.68,0.002,116.14,1637366418981,true
1648220639,58072.68,0.001,58.07,1637366418981,true
1648220640,58072.68,0.001,58.07,1637366418981,true
1648220641,58072.68,0.002,116.14,1637366418981,true
1648220642,58072.68,0.001,58.07,1637366418981,true
1648220643,58072.68,0.002,116.14,1637366418981,true
1648220644,58072.68,0.001,58.07,1637366418981,true
1648220645,58072.68,0.002,116.14,1637366418981,true
1648220646,58072.68,0.001,58.07,1637366418981,true
1648220647,58072.68,0.001,58.07,1637366418981,true
1648220648,58072.68,0.001,58.07,1637366418981,true
1648220649,58072.68,0.001,58.07,1637366418981,true
1648220650,58072.68,0.001,58.07,1637366418981,true
1648220651,58072.68,0.003,174.21,1637366418981,true
1648220652,58072.68,0.001,58.07,1637366418981,true
1648220653,58072.68,0.001,58.07,1637366419096,true
1648220654,58072.68,0.004,232.29,1637366419096,true
1648220655,58072.68,0.014,813.01,1637366419096,true
1648220656,58072.69,0.03,1742.18,1637366419140,false
1648220657,58072.69,0.053,3077.85,1637366419140,false
1648220658,58072.69,0.009,522.65,1637366419338,false
1648220659,58072.69,0.006,348.43,1637366419663,false
1648220660,58072.68,0.048,2787.48,1637366419776,true
1648220661,58072.69,0.043,2497.12,1637366419843,false
1648220662,58072.68,0.043,2497.12,1637366419914,true
1648220663,58072.69,0.041,2380.98,1637366420214,false
1648220664,58072.68,0.01,580.72,1637366420325,true
1648220665,58072.68,0.021,1219.52,1637366420394,true
1648220666,58072.68,0.002,116.14,1637366420533,true
1648220667,58072.69,0.018,1045.3,1637366420573,false
1648220668,58072.68,0.012,696.87,1637366420582,true
1648220669,58072.69,0.005,290.36,1637366420605,false
1648220670,58072.69,0.02,1161.45,1637366420793,false
1648220671,58072.69,0.002,116.14,1637366420909,false
1648220672,58072.69,0.001,58.07,1637366420917,false
1648220673,58072.69,0.403,23403.29,1637366421549,false
1648220674,58072.69,0.03,1742.18,1637366421549,false
1648220675,58072.69,0.03,1742.18,1637366421549,false
1648220676,58072.69,0.03,1742.18,1637366421549,false
1648220677,58072.69,0.03,1742.18,1637366421549,false
1648220678,58072.69,0.03,1742.18,1637366421549,false
1648220679,58072.69,0.03,1742.18,1637366421549,false
1648220680,58072.69,0.043,2497.12,1637366421549,false
1648220681,58072.69,0.03,1742.18,1637366421549,false
1648220682,58072.69,0.03,1742.18,1637366421549,false
1648220683,58072.69,0.03,1742.18,1637366421549,false
1648220684,58072.69,0.03,1742.18,1637366421549,false
1648220685,58072.69,0.002,116.14,1637366421549,false
1648220686,58072.69,0.04,2322.9,1637366421549,false
1648220687,58072.69,0.001,58.07,1637366421549,false
1648220688,58072.69,0.016,929.16,1637366421549,false
1648220689,58072.69,0.002,116.14,1637366421549,false
1648220690,58072.69,0.071,4123.16,1637366421549,false
1648220691,58072.69,0.084,4878.1,1637366421549,false
1648220692,58072.69,0.001,58.07,1637366421549,false
1648220693,58072.69,0.001,58.07,1637366421549,false
1648220694,58072.69,0.013,754.94,1637366421549,false
1648220695,58072.69,0.002,116.14,1637366421549,false
1648220696,58074.42,0.001,58.07,1637366421580,true
1648220697,58074.42,0.003,174.22,1637366421585,true
1648220698,58074.1,0.054,3136,1637366421585,true
1648220699,58074.42,0.001,58.07,1637366421598,false
1648220700,58074.11,0.006,348.44,1637366421599,false
1648220701,58074.11,0.001,58.07,1637366421600,false
1648220702,58074.11,0.003,174.22,1637366421901,false
1648220703,58074.11,0.006,348.44,1637366421914,false
1648220704,58074.11,0.003,174.22,1637366421958,false
1648220705,58074.11,0.001,58.07,1637366422097,false
1648220706,58074.11,0.006,348.44,1637366422311,false
1648220707,58074.11,0.039,2264.89,1637366422502,false
1648220708,58074.11,0.004,232.29,1637366422502,false
1648220709,58074.11,0.045,2613.33,1637366422722,false
1648220710,58074.11,0.071,4123.26,1637366422722,false
1648220711,58074.11,0.033,1916.44,1637366422722,false
1648220712,58074.11,0.11,6388.15,1637366422722,false
1648220713,58074.1,0.05,2903.7,1637366422745,true
1648220714,58074.11,0.02,1161.48,1637366422902,false
1648220715,58074.11,0.039,2264.89,1637366423024,false
1648220716,58074.11,0.003,174.22,1637366423051,false
1648220717,58074.11,0.001,58.07,1637366423242,false
1648220718,58074.11,0.025,1451.85,1637366423685,false
1648220719,58074.11,0.311,18061.04,1637366423714,false
1648220720,58074.11,0.002,116.14,1637366423957,false
1648220721,58074.11,0.088,5110.52,1637366423959,false
1648220722,58074.11,0.001,58.07,1637366424066,false
1648220723,58074.11,0.008,464.59,1637366424196,false
1648220724,58074.11,0.026,1509.92,1637366424203,false
1648220725,58074.11,0.202,11730.97,1637366424450,false
1648220726,58074.1,0.001,58.07,1637366424848,true
1648220727,58074.11,0.005,290.37,1637366425042,false
1648220728,58074.11,0.001,58.07,1637366425073,false
1648220729,58074.1,0.052,3019.85,1637366425103,true
1648220730,58074.1,0.085,4936.29,1637366425103,true
1648220731,58074.1,0.011,638.81,1637366425103,true
1648220732,58074.1,0.005,290.37,1637366425103,true
1648220733,58074.1,0.001,58.07,1637366425103,true
1648220734,58074.1,0.273,15854.22,1637366425103,true
1648220735,58074.1,0.01,580.74,1637366425258,true
1648220736,58074.11,0.065,3774.81,1637366425388,false
1648220737,58074.11,0.047,2729.48,1637366425388,false
1648220738,58074.11,0.043,2497.18,1637366425388,false
1648220739,58074.11,0.172,9988.74,1637366425388,false
1648220740,58074.11,0.002,116.14,1637366425388,false
1648220741,58074.11,0.018,1045.33,1637366425388,false
1648220742,58075.66,0.01,580.75,1637366425388,false
1648220743,58077.92,0.354,20559.58,1637366425388,false
1648220744,58077.92,0.146,8479.37,1637366425388,false
1648220745,58077.93,0.003,174.23,1637366425388,false
1648220746,58074.1,0.117,6794.66,1637366425453,true
1648220747,58074.1,0.002,116.14,1637366425453,true
1648220748,58074.1,0.002,116.14,1637366425453,true
1648220749,58074.1,0.001,58.07,1637366425453,true
1648220750,58074.1,0.002,116.14,1637366425453,true
1648220751,58074.1,0.004,232.29,1637366425453,true
1648220752,58074.1,0.002,116.14,1637366425453,true
1648220753,58074.1,0.002,116.14,1637366425453,true
1648220754,58074.1,0.002,116.14,1637366425453,true
1648220755,58074.1,0.002,116.14,1637366425453,true
1648220756,58074.1,0.001,58.07,1637366425453,true
1648220757,58074.1,0.001,58.07,1637366425453,true
1648220758,58074.1,0.01,580.74,1637366425453,true
1648220759,58074.1,0.005,290.37,1637366425453,true
1648220760,58074.1,0.034,1974.51,1637366425453,true
1648220761,58074.1,0.001,58.07,1637366425453,true
1648220762,58074.1,0.001,58.07,1637366425453,true
1648220763,58074.1,0.002,116.14,1637366425453,true
1648220764,58074.1,0.004,232.29,1637366425453,true
1648220765,58074.1,0.001,58.07,1637366425453,true
1648220766,58074.1,0.001,58.07,1637366425453,true
1648220767,58074.1,0.006,348.44,1637366425453,true
1648220768,58074.1,0.026,1509.92,1637366425453,true
1648220769,58074.1,0.001,58.07,1637366425453,true
1648220770,58074.1,0.002,116.14,1637366425453,true
1648220771,58074.1,0.047,2729.48,1637366425453,true
1648220772,58074.1,0.018,1045.33,1637366425453,true
1648220773,58074.1,0.297,17248,1637366425453,true
1648220774,58074.1,0.05,2903.7,1637366425548,true
1648220775,58074.1,0.1,5807.41,1637366425786,true
1648220776,58074.1,0.006,348.44,1637366425940,true
1648220777,58074.11,0.004,232.29,1637366425972,false
1648220778,58074.11,0.01,580.74,1637366426083,false
1648220779,58074.11,0.004,232.29,1637366426083,false
1648220780,58074.11,0.094,5458.96,1637366426440,false
1648220781,58077.03,0.004,232.3,1637366426440,false
1648220782,58077.04,0.039,2265,1637366426440,false
1648220783,58077.11,0.063,3658.85,1637366426440,false
1648220784,58077.23,0.055,3194.24,1637366426799,false
1648220785,58078.49,0.026,1510.04,1637366427070,true
1648220786,58078.49,0.001,58.07,1637366427116,true
1648220787,58078.49,0.03,1742.35,1637366427201,true
1648220788,58078.49,0.015,871.17,1637366427434,true
1648220789,58078.49,0.023,1335.8,1637366427444,true
1648220790,58078.49,0.259,15042.32,1637366427837,true
1648220791,58078.5,0.001,58.07,1637366428034,false
1648220792,58078.5,0.003,174.23,1637366428034,false
